Tracking ID,Cod Value,Creation Datetime,Delivery Success Datetime,Delivery Success Hub ID,From Address2,Granular Status,pickup hub id,To Address2,Shop Name,Rider Name,delivery_time_mins,carrier_verified,granular_outlier,fraud_score,fraud
8918494208,1660000.0,2022-05-07 10:54:00,2022-08-07 11:59:00,33," , Phường Xuân Đỉnh , Quận Bắc Từ Liêm , Hà Nội",0.0,31," , Phường 14 , Quận 4 , Hồ Chí Minh",422,428,132545.0,0,0,0.6666666666666666,1
7589275648,1400000.0,2022-02-07 18:53:00,2022-07-07 14:45:00,27," , Phường Đông Khê , Quận Ngô Quyền , Hải Phòng",0.0,36," , Phường 06 , Quận 8 , Hồ Chí Minh",42,323,215752.0,0,0,0.6666666666666666,1
7589275648,1400000.0,2022-02-07 18:53:00,2022-07-07 14:45:00,27," , Phường Đông Khê , Quận Ngô Quyền , Hải Phòng",0.0,36," , Phường 06 , Quận 8 , Hồ Chí Minh",42,323,215752.0,0,0,0.6666666666666666,1
2383512576,1120000.0,2022-03-07 14:55:00,2022-05-07 13:56:00,35," , Phường Phú Lợi , Thành phố Thủ Dầu Một , Bình Dương",0.0,102," , Xã Tân Thông Hội , Huyện Củ Chi , Hồ Chí Minh",41,454,87781.0,0,0,0.6666666666666666,1
2383512576,1120000.0,2022-03-07 14:55:00,2022-05-07 13:56:00,35," , Phường Phú Lợi , Thành phố Thủ Dầu Một , Bình Dương",0.0,102," , Xã Tân Thông Hội , Huyện Củ Chi , Hồ Chí Minh",41,454,87781.0,0,0,0.6666666666666666,1
7217166336,1368000.0,2022-06-07 18:27:00,2022-10-07 12:39:00,27," , Phường Liễu Giai , Quận Ba Đình , Hà Nội",0.0,180," , Phường 15 , Quận 8 , Hồ Chí Minh",191,325,175332.0,0,0,0.6666666666666666,1
7217166336,1368000.0,2022-06-07 18:27:00,2022-10-07 12:39:00,27," , Phường Liễu Giai , Quận Ba Đình , Hà Nội",0.0,180," , Phường 15 , Quận 8 , Hồ Chí Minh",191,325,175332.0,0,0,0.6666666666666666,1
7447375872,1092000.0,2022-01-07 18:11:00,2022-06-07 19:22:00,27," , Phường Liễu Giai , Quận Ba Đình , Hà Nội",0.0,180," , Phường 15 , Quận 8 , Hồ Chí Minh",191,321,217511.0,0,0,0.6666666666666666,1
7447375872,1092000.0,2022-01-07 18:11:00,2022-06-07 19:22:00,27," , Phường Liễu Giai , Quận Ba Đình , Hà Nội",0.0,180," , Phường 15 , Quận 8 , Hồ Chí Minh",191,321,217511.0,0,0,0.6666666666666666,1
7212861440,972000.0,2022-01-07 18:08:00,2022-06-07 19:23:00,27," , Phường Liễu Giai , Quận Ba Đình , Hà Nội",0.0,180," , Phường 15 , Quận 8 , Hồ Chí Minh",191,321,217515.0,0,0,0.6666666666666666,1
7212861440,972000.0,2022-01-07 18:08:00,2022-06-07 19:23:00,27," , Phường Liễu Giai , Quận Ba Đình , Hà Nội",0.0,180," , Phường 15 , Quận 8 , Hồ Chí Minh",191,321,217515.0,0,0,0.6666666666666666,1
9132260352,967000.0,2022-06-07 19:28:00,2022-10-07 11:27:00,31," , Phường An Sơn , Thành phố Tam Kỳ , Quảng Nam",0.0,123," , Phường 01 , Quận Phú Nhuận , Hồ Chí Minh",184,390,175199.0,0,0,0.6666666666666666,1
9132260352,967000.0,2022-06-07 19:28:00,2022-10-07 11:27:00,31," , Phường An Sơn , Thành phố Tam Kỳ , Quảng Nam",0.0,123," , Phường 01 , Quận Phú Nhuận , Hồ Chí Minh",184,390,175199.0,0,0,0.6666666666666666,1
4549013504,940000.0,2022-04-07 14:17:00,2022-07-07 14:50:00,36," , Phường Hàng Kênh , Quận Lê Chân , Hải Phòng",0.0,6," , Phường 10 , Quận Tân Bình , Hồ Chí Minh",434,472,131073.0,0,0,0.6666666666666666,1
4549013504,940000.0,2022-04-07 14:17:00,2022-07-07 14:50:00,36," , Phường Hàng Kênh , Quận Lê Chân , Hải Phòng",0.0,6," , Phường 10 , Quận Tân Bình , Hồ Chí Minh",434,472,131073.0,0,0,0.6666666666666666,1
6763620352,3850000.0,2022-02-07 11:50:00,2022-08-07 09:46:00,24," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường Trường Thạnh , Thành Phố Thủ Đức , Hồ Chí Minh",223,286,260516.0,0,0,0.6666666666666666,1
6763620352,3850000.0,2022-02-07 11:50:00,2022-08-07 09:46:00,24," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường Trường Thạnh , Thành Phố Thủ Đức , Hồ Chí Minh",223,286,260516.0,0,0,0.6666666666666666,1
2448931840,2190000.0,2022-02-07 07:35:00,2022-05-07 11:26:00,15," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường 11 , Quận 5 , Hồ Chí Minh",223,146,128391.0,0,0,0.6666666666666666,1
2448931840,2190000.0,2022-02-07 07:35:00,2022-05-07 11:26:00,15," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường 11 , Quận 5 , Hồ Chí Minh",223,146,128391.0,0,0,0.6666666666666666,1
1634684928,1690000.0,2022-05-07 14:22:00,2022-08-07 11:35:00,31," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường 11 , Quận Phú Nhuận , Hồ Chí Minh",223,395,132313.0,0,0,0.6666666666666666,1
1634684928,1690000.0,2022-05-07 14:22:00,2022-08-07 11:35:00,31," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường 11 , Quận Phú Nhuận , Hồ Chí Minh",223,395,132313.0,0,0,0.6666666666666666,1
1132280832,1090000.0,2022-02-07 12:06:00,2022-05-07 11:33:00,31," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường 06 , Quận 3 , Hồ Chí Minh",223,387,128127.0,0,0,0.6666666666666666,1
1132280832,1090000.0,2022-02-07 12:06:00,2022-05-07 11:33:00,31," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường 06 , Quận 3 , Hồ Chí Minh",223,387,128127.0,0,0,0.6666666666666666,1
1132280832,1090000.0,2022-02-07 12:06:00,2022-05-07 11:33:00,31," , Phường Nhân Chính , Quận Thanh Xuân , Hà Nội",0.0,182," , Phường 06 , Quận 3 , Hồ Chí Minh",223,387,128127.0,0,0,0.6666666666666666,1
6824749056,2015000.0,2022-05-07 10:36:00,2022-08-07 16:02:00,4," , Phường Trung Liệt , Quận Đống Đa , Hà Nội",0.0,162," , Phường Nguyễn Thái Bình , Quận 1 , Hồ Chí Minh",294,35,132806.0,0,0,0.6666666666666666,1
6824749056,2015000.0,2022-05-07 10:36:00,2022-08-07 16:02:00,4," , Phường Trung Liệt , Quận Đống Đa , Hà Nội",0.0,162," , Phường Nguyễn Thái Bình , Quận 1 , Hồ Chí Minh",294,35,132806.0,0,0,0.6666666666666666,1
6159494144,1400000.0,2022-03-07 14:53:00,2022-07-07 14:59:00,1," , Phường Trung Liệt , Quận Đống Đa , Hà Nội",0.0,162," , Phường Tây Thạnh , Quận Tân Phú , Hồ Chí Minh",294,9,175686.0,0,0,0.6666666666666666,1
6159494144,1400000.0,2022-03-07 14:53:00,2022-07-07 14:59:00,1," , Phường Trung Liệt , Quận Đống Đa , Hà Nội",0.0,162," , Phường Tây Thạnh , Quận Tân Phú , Hồ Chí Minh",294,9,175686.0,0,0,0.6666666666666666,1
9930800128,1165000.0,2022-05-07 10:15:00,2022-07-07 17:11:00,18," , Phường Trung Liệt , Quận Đống Đa , Hà Nội",0.0,162," , Phường An Phú , Quận 2 , Hồ Chí Minh",294,207,88256.0,0,0,0.6666666666666666,1
9930800128,1165000.0,2022-05-07 10:15:00,2022-07-07 17:11:00,18," , Phường Trung Liệt , Quận Đống Đa , Hà Nội",0.0,162," , Phường An Phú , Quận 2 , Hồ Chí Minh",294,207,88256.0,0,0,0.6666666666666666,1
4018881536,1185000.0,2022-05-07 09:43:00,2022-07-07 14:02:00,35," , Phường 8 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,125," , Thị trấn Củ Chi , Huyện Củ Chi , Hồ Chí Minh",222,449,88099.0,0,0,0.6666666666666666,1
4018881536,1185000.0,2022-05-07 09:43:00,2022-07-07 14:02:00,35," , Phường 8 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,125," , Thị trấn Củ Chi , Huyện Củ Chi , Hồ Chí Minh",222,449,88099.0,0,0,0.6666666666666666,1
6418327552,790000.0,2022-05-07 09:46:00,2022-07-07 14:01:00,35," , Phường 8 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,125," , Thị trấn Củ Chi , Huyện Củ Chi , Hồ Chí Minh",222,450,88095.0,0,0,0.6666666666666666,1
6418327552,790000.0,2022-05-07 09:46:00,2022-07-07 14:01:00,35," , Phường 8 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,125," , Thị trấn Củ Chi , Huyện Củ Chi , Hồ Chí Minh",222,450,88095.0,0,0,0.6666666666666666,1
4941059072,1135000.0,2022-04-07 11:31:00,2022-05-07 10:29:00,18," , Phường 10 , Quận 10 , Hồ Chí Minh",0.0,67," , Phường Thảo Điền , Quận 2 , Hồ Chí Minh",433,188,43138.0,0,0,0.6666666666666666,1
4941059072,1135000.0,2022-04-07 11:31:00,2022-05-07 10:29:00,18," , Phường 10 , Quận 10 , Hồ Chí Minh",0.0,67," , Phường Thảo Điền , Quận 2 , Hồ Chí Minh",433,188,43138.0,0,0,0.6666666666666666,1
4521007104,15700000.0,2022-04-07 16:16:00,2022-08-07 14:56:00,31," , Phường 1 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,7," , Phường 08 , Quận Phú Nhuận , Hồ Chí Minh",432,381,175600.0,0,0,0.6666666666666666,1
4521007104,15700000.0,2022-04-07 16:16:00,2022-08-07 14:56:00,31," , Phường 1 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,7," , Phường 08 , Quận Phú Nhuận , Hồ Chí Minh",432,381,175600.0,0,0,0.6666666666666666,1
2232378368,6170000.0,2022-01-07 22:47:00,2022-05-07 16:29:00,7," , Phường 1 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,7," , Phường Phú Mỹ , Quận 7 , Hồ Chí Minh",432,56,172422.0,0,0,0.6666666666666666,1
2232378368,6170000.0,2022-01-07 22:47:00,2022-05-07 16:29:00,7," , Phường 1 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,7," , Phường Phú Mỹ , Quận 7 , Hồ Chí Minh",432,56,172422.0,0,0,0.6666666666666666,1
2023714816,3830000.0,2022-07-07 11:05:00,2022-09-07 09:42:00,31," , Phường 1 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,7," , Phường 02 , Quận Phú Nhuận , Hồ Chí Minh",432,393,89197.0,0,0,0.6666666666666666,1
2023714816,3830000.0,2022-07-07 11:05:00,2022-09-07 09:42:00,31," , Phường 1 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,7," , Phường 02 , Quận Phú Nhuận , Hồ Chí Minh",432,393,89197.0,0,0,0.6666666666666666,1
7052436480,3475000.0,2022-04-07 15:13:00,2022-07-07 16:18:00,7," , Phường 1 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,7," , Phường Phú Mỹ , Quận 7 , Hồ Chí Minh",432,56,131105.0,0,0,0.6666666666666666,1
7052436480,3475000.0,2022-04-07 15:13:00,2022-07-07 16:18:00,7," , Phường 1 , Thành phố Vũng Tàu , Bà Rịa Vũng Tàu",0.0,7," , Phường Phú Mỹ , Quận 7 , Hồ Chí Minh",432,56,131105.0,0,0,0.6666666666666666,1
4046981120,1905000.0,2022-03-07 07:35:00,2022-10-07 15:04:00,26," , Xã Hưng Nhân , Huyện Vĩnh Bảo , Hải Phòng",0.0,133," , Phường Hiệp Bình Chánh , Thành Phố Thủ Đức , Hồ Chí Minh",183,303,308609.0,0,0,0.6666666666666666,1
4046981120,1905000.0,2022-03-07 07:35:00,2022-10-07 15:04:00,26," , Xã Hưng Nhân , Huyện Vĩnh Bảo , Hải Phòng",0.0,133," , Phường Hiệp Bình Chánh , Thành Phố Thủ Đức , Hồ Chí Minh",183,303,308609.0,0,0,0.6666666666666666,1
1409117184,4290000.0,2022-05-07 13:24:00,2022-06-07 16:06:00,20," , Phường 14 , Quận Tân Bình , Hồ Chí Minh",0.0,174," , Phường Tân Hưng , Quận 7 , Hồ Chí Minh",160,229,44802.0,0,0,0.6666666666666666,1
1409117184,4290000.0,2022-05-07 13:24:00,2022-06-07 16:06:00,20," , Phường 14 , Quận Tân Bình , Hồ Chí Minh",0.0,174," , Phường Tân Hưng , Quận 7 , Hồ Chí Minh",160,229,44802.0,0,0,0.6666666666666666,1
7335221248,820000.0,2022-03-07 15:05:00,2022-05-07 15:17:00,28," , Phường Phú Diễn , Quận Bắc Từ Liêm , Hà Nội",0.0,136," , Phường Bình Hưng Hòa A , Quận Bình Tân , Hồ Chí Minh",421,341,87852.0,0,0,0.6666666666666666,1
7335221248,820000.0,2022-03-07 15:05:00,2022-05-07 15:17:00,28," , Phường Phú Diễn , Quận Bắc Từ Liêm , Hà Nội",0.0,136," , Phường Bình Hưng Hòa A , Quận Bình Tân , Hồ Chí Minh",421,341,87852.0,0,0,0.6666666666666666,1
7770908672,1584750.0,2022-01-07 15:16:00,2022-02-07 14:34:00,22," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường 11 , Quận 6 , Hồ Chí Minh",40,268,44598.0,0,0,0.6666666666666666,1
7770908672,1584750.0,2022-01-07 15:16:00,2022-02-07 14:34:00,22," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường 11 , Quận 6 , Hồ Chí Minh",40,268,44598.0,0,0,0.6666666666666666,1
6286326784,1576620.0,2022-06-07 15:23:00,2022-08-07 12:08:00,18," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Cát Lái , Quận 2 , Hồ Chí Minh",40,190,87645.0,0,0,0.6666666666666666,1
6286326784,1576620.0,2022-06-07 15:23:00,2022-08-07 12:08:00,18," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Cát Lái , Quận 2 , Hồ Chí Minh",40,190,87645.0,0,0,0.6666666666666666,1
6883763200,1493100.0,2022-08-07 15:03:00,2022-09-07 12:02:00,4," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Cầu Ông Lãnh , Quận 1 , Hồ Chí Minh",40,35,44459.0,0,0,0.6666666666666666,1
6883763200,1493100.0,2022-08-07 15:03:00,2022-09-07 12:02:00,4," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Cầu Ông Lãnh , Quận 1 , Hồ Chí Minh",40,35,44459.0,0,0,0.6666666666666666,1
1769356288,1493100.0,2022-05-07 14:44:00,2022-08-07 16:33:00,27," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường 04 , Quận 8 , Hồ Chí Minh",40,329,132589.0,0,0,0.6666666666666666,1
1769356288,1493100.0,2022-05-07 14:44:00,2022-08-07 16:33:00,27," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường 04 , Quận 8 , Hồ Chí Minh",40,329,132589.0,0,0,0.6666666666666666,1
4404690944,1493100.0,2022-02-07 15:07:00,2022-04-07 09:59:00,0," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Tân Tạo A , Quận Bình Tân , Hồ Chí Minh",40,2,84652.0,0,0,0.6666666666666666,1
4404690944,1493100.0,2022-02-07 15:07:00,2022-04-07 09:59:00,0," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Tân Tạo A , Quận Bình Tân , Hồ Chí Minh",40,2,84652.0,0,0,0.6666666666666666,1
7364798464,1105000.0,2022-02-07 15:08:00,2022-06-07 10:04:00,7," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Tân Phú , Quận 7 , Hồ Chí Minh",40,50,172496.0,0,0,0.6666666666666666,1
7364798464,1105000.0,2022-02-07 15:08:00,2022-06-07 10:04:00,7," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Tân Phú , Quận 7 , Hồ Chí Minh",40,50,172496.0,0,0,0.6666666666666666,1
7364798464,1105000.0,2022-02-07 15:08:00,2022-06-07 10:04:00,7," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Tân Phú , Quận 7 , Hồ Chí Minh",40,50,172496.0,0,0,0.6666666666666666,1
7364798464,1105000.0,2022-02-07 15:08:00,2022-06-07 10:04:00,7," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Tân Phú , Quận 7 , Hồ Chí Minh",40,50,172496.0,0,0,0.6666666666666666,1
5239638016,892500.0,2022-05-07 14:45:00,2022-06-07 09:45:00,4," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Đa Kao , Quận 1 , Hồ Chí Minh",40,32,44340.0,0,0,0.6666666666666666,1
5239638016,892500.0,2022-05-07 14:45:00,2022-06-07 09:45:00,4," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Đa Kao , Quận 1 , Hồ Chí Minh",40,32,44340.0,0,0,0.6666666666666666,1
5024330752,807500.0,2022-05-07 14:47:00,2022-06-07 10:22:00,26," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Hiệp Bình Chánh , Thành Phố Thủ Đức , Hồ Chí Minh",40,311,44375.0,0,0,0.6666666666666666,1
5024330752,807500.0,2022-05-07 14:47:00,2022-06-07 10:22:00,26," , Phường 15 , Quận 11 , Hồ Chí Minh",0.0,13," , Phường Hiệp Bình Chánh , Thành Phố Thủ Đức , Hồ Chí Minh",40,311,44375.0,0,0,0.6666666666666666,1
6040350720,3548000.0,2022-06-07 09:44:00,2022-09-07 12:16:00,16," , Xã Đội Bình , Huyện Ứng Hòa , Hà Nội",0.0,177," , Phường 12 , Quận Tân Bình , Hồ Chí Minh",221,160,132632.0,0,0,0.6666666666666666,1
6040350720,3548000.0,2022-06-07 09:44:00,2022-09-07 12:16:00,16," , Xã Đội Bình , Huyện Ứng Hòa , Hà Nội",0.0,177," , Phường 12 , Quận Tân Bình , Hồ Chí Minh",221,160,132632.0,0,0,0.6666666666666666,1
9299822592,1687000.0,2022-03-07 16:58:00,2022-07-07 14:16:00,26," , Xã Đội Bình , Huyện Ứng Hòa , Hà Nội",0.0,177," , Phường Tam Bình , Thành Phố Thủ Đức , Hồ Chí Minh",221,303,175518.0,0,0,0.6666666666666666,1
9299822592,1687000.0,2022-03-07 16:58:00,2022-07-07 14:16:00,26," , Xã Đội Bình , Huyện Ứng Hòa , Hà Nội",0.0,177," , Phường Tam Bình , Thành Phố Thủ Đức , Hồ Chí Minh",221,303,175518.0,0,0,0.6666666666666666,1
7465424896,1117000.0,2022-01-07 17:15:00,2022-04-07 14:37:00,17," , Xã Đội Bình , Huyện Ứng Hòa , Hà Nội",0.0,177," , Phường 25 , Quận Bình Thạnh , Hồ Chí Minh",221,185,129442.0,0,0,0.6666666666666666,1
7465424896,1117000.0,2022-01-07 17:15:00,2022-04-07 14:37:00,17," , Xã Đội Bình , Huyện Ứng Hòa , Hà Nội",0.0,177," , Phường 25 , Quận Bình Thạnh , Hồ Chí Minh",221,185,129442.0,0,0,0.6666666666666666,1
8250676224,2200000.0,2022-06-07 16:38:00,2022-09-07 13:17:00,19," , Phường Đức Giang , Quận Long Biên , Hà Nội",0.0,18," , Phường 11 , Quận Gò Vấp , Hồ Chí Minh",542,220,132279.0,0,0,0.6666666666666666,1
8250676224,2200000.0,2022-06-07 16:38:00,2022-09-07 13:17:00,19," , Phường Đức Giang , Quận Long Biên , Hà Nội",0.0,18," , Phường 11 , Quận Gò Vấp , Hồ Chí Minh",542,220,132279.0,0,0,0.6666666666666666,1
3343958016,1025000.0,2022-01-07 17:03:00,2022-04-07 09:33:00,1," , Phường Đức Giang , Quận Long Biên , Hà Nội",0.0,18," , Phường Phú Thọ Hòa , Quận Tân Phú , Hồ Chí Minh",542,12,129150.0,0,0,0.6666666666666666,1
3343958016,1025000.0,2022-01-07 17:03:00,2022-04-07 09:33:00,1," , Phường Đức Giang , Quận Long Biên , Hà Nội",0.0,18," , Phường Phú Thọ Hòa , Quận Tân Phú , Hồ Chí Minh",542,12,129150.0,0,0,0.6666666666666666,1
6649799680,2860000.0,2022-01-07 13:28:00,2022-05-07 10:13:00,13," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Xã Phước Kiển , Huyện Nhà Bè , Hồ Chí Minh",12,133,172605.0,0,0,0.6666666666666666,1
6649799680,2860000.0,2022-01-07 13:28:00,2022-05-07 10:13:00,13," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Xã Phước Kiển , Huyện Nhà Bè , Hồ Chí Minh",12,133,172605.0,0,0,0.6666666666666666,1
3381983232,2840000.0,2022-06-07 13:33:00,2022-09-07 11:07:00,10," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường 12 , Quận 10 , Hồ Chí Minh",12,78,132334.0,0,0,0.6666666666666666,1
3381983232,2840000.0,2022-06-07 13:33:00,2022-09-07 11:07:00,10," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường 12 , Quận 10 , Hồ Chí Minh",12,78,132334.0,0,0,0.6666666666666666,1
9451674624,1554000.0,2022-07-07 11:40:00,2022-10-07 11:25:00,22," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường 11 , Quận 6 , Hồ Chí Minh",12,268,132465.0,0,0,0.6666666666666666,1
9451674624,1554000.0,2022-07-07 11:40:00,2022-10-07 11:25:00,22," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường 11 , Quận 6 , Hồ Chí Minh",12,268,132465.0,0,0,0.6666666666666666,1
7906495488,1120000.0,2022-06-07 14:05:00,2022-10-07 11:44:00,20," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Tân Phong , Quận 7 , Hồ Chí Minh",12,240,175539.0,0,0,0.6666666666666666,1
7906495488,1120000.0,2022-06-07 14:05:00,2022-10-07 11:44:00,20," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Tân Phong , Quận 7 , Hồ Chí Minh",12,240,175539.0,0,0,0.6666666666666666,1
8700418048,920000.0,2022-07-07 15:43:00,2022-09-07 18:13:00,20," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Tân Hưng , Quận 7 , Hồ Chí Minh",12,233,89430.0,0,0,0.6666666666666666,1
8700418048,920000.0,2022-07-07 15:43:00,2022-09-07 18:13:00,20," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Tân Hưng , Quận 7 , Hồ Chí Minh",12,233,89430.0,0,0,0.6666666666666666,1
6539838464,920000.0,2022-03-07 09:35:00,2022-07-07 14:12:00,4," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Bến Nghé , Quận 1 , Hồ Chí Minh",12,31,175957.0,0,0,0.6666666666666666,1
6539838464,920000.0,2022-03-07 09:35:00,2022-07-07 14:12:00,4," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Bến Nghé , Quận 1 , Hồ Chí Minh",12,31,175957.0,0,0,0.6666666666666666,1
9721001984,920000.0,2022-02-07 10:00:00,2022-06-07 13:06:00,34," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Xã Bình Hưng , Huyện Bình Chánh , Hồ Chí Minh",12,437,172986.0,0,0,0.6666666666666666,1
9721001984,920000.0,2022-02-07 10:00:00,2022-06-07 13:06:00,34," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Xã Bình Hưng , Huyện Bình Chánh , Hồ Chí Minh",12,437,172986.0,0,0,0.6666666666666666,1
1358515200,920000.0,2022-01-07 13:24:00,2022-06-07 18:00:00,18," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Phú Hữu , Quận 9 , Hồ Chí Minh",12,189,217716.0,0,0,0.6666666666666666,1
1358515200,920000.0,2022-01-07 13:24:00,2022-06-07 18:00:00,18," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Phú Hữu , Quận 9 , Hồ Chí Minh",12,189,217716.0,0,0,0.6666666666666666,1
1550300160,807000.0,2022-07-07 15:32:00,2022-09-07 15:45:00,4," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Bến Thành , Quận 1 , Hồ Chí Minh",12,33,89293.0,0,0,0.6666666666666666,1
1550300160,807000.0,2022-07-07 15:32:00,2022-09-07 15:45:00,4," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Bến Thành , Quận 1 , Hồ Chí Minh",12,33,89293.0,0,0,0.6666666666666666,1
2095159296,807000.0,2022-07-07 11:32:00,2022-09-07 17:09:00,4," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Nguyễn Cư Trinh , Quận 1 , Hồ Chí Minh",12,35,89617.0,0,0,0.6666666666666666,1
2095159296,807000.0,2022-07-07 11:32:00,2022-09-07 17:09:00,4," , Phường Dịch Vọng Hậu , Quận Cầu Giấy , Hà Nội",0.0,77," , Phường Nguyễn Cư Trinh , Quận 1 , Hồ Chí Minh",12,35,89617.0,0,0,0.6666666666666666,1
3011520512,1020500.0,2022-07-07 11:11:00,2022-08-07 12:43:00,5," , Phường 15 , Quận 10 , Hồ Chí Minh",0.0,67," , Xã Xuân Thới Sơn , Huyện Hóc Môn , Hồ Chí Minh",190,40,44732.0,0,0,0.6666666666666666,1
3011520512,1020500.0,2022-07-07 11:11:00,2022-08-07 12:43:00,5," , Phường 15 , Quận 10 , Hồ Chí Minh",0.0,67," , Xã Xuân Thới Sơn , Huyện Hóc Môn , Hồ Chí Minh",190,40,44732.0,0,0,0.6666666666666666,1
4976662528,3115000.0,2022-08-07 06:41:00,2022-09-07 11:38:00,31," , Xã Mỹ Yên , Huyện Bến Lức , Long An",0.0,61," , Phường 12 , Quận Phú Nhuận , Hồ Chí Minh",39,382,44937.0,0,0,0.6666666666666666,1
4976662528,3115000.0,2022-08-07 06:41:00,2022-09-07 11:38:00,31," , Xã Mỹ Yên , Huyện Bến Lức , Long An",0.0,61," , Phường 12 , Quận Phú Nhuận , Hồ Chí Minh",39,382,44937.0,0,0,0.6666666666666666,1
4268394496,2090000.0,2022-06-07 13:14:00,2022-09-07 15:55:00,31," , Phường Phước Tân , Thành phố Nha Trang , Khánh Hòa",0.0,92," , Phường 12 , Quận 3 , Hồ Chí Minh",482,397,132641.0,0,0,0.6666666666666666,1
4268394496,2090000.0,2022-06-07 13:14:00,2022-09-07 15:55:00,31," , Phường Phước Tân , Thành phố Nha Trang , Khánh Hòa",0.0,92," , Phường 12 , Quận 3 , Hồ Chí Minh",482,397,132641.0,0,0,0.6666666666666666,1
4268394496,2090000.0,2022-06-07 13:14:00,2022-09-07 15:55:00,31," , Phường Phước Tân , Thành phố Nha Trang , Khánh Hòa",0.0,92," , Phường 12 , Quận 3 , Hồ Chí Minh",482,397,132641.0,0,0,0.6666666666666666,1
